"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","IsExcludedFromTerritory2Filter","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
7a857a38-d22e-48ef-9f5a-573ccdb91446,1131bb81-2f20-4695-8cda-9aac8653467c,73995.0,2024-06-06,"#N/A","#N/A",Pipeline,false,"#N/A",Shufflester - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
7a9da1af-fc70-4fb7-86d6-0fe4af44d584,233af7a8-6b11-434f-854a-41cc85b4c5e7,32395.00000002,2024-03-31,"#N/A","#N/A",Closed,false,"#N/A",Kwideo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7b30eb3c-0d63-4c63-b14e-ae724d6f652d,233af7a8-6b11-434f-854a-41cc85b4c5e7,75000.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Kwideo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7b4bfd1f-c189-43ff-9c79-c157b8ded337,906989b6-d4e8-4482-b2df-7066a0403f99,100082.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Yakitrit-Germain Hospital - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7bc4eef4-a6c4-40d4-b23e-452a9d998e4d,5e93e5fe-0c50-4615-8bf6-39546b6cbfaf,75000.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Topiclounge - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7c21c3ca-8ea3-4d13-a0dd-9e58b57f181f,a5aa7c75-f06d-4c5c-b618-b35262ec8121,58900.0,2024-07-03,"#N/A","#N/A",Pipeline,false,"#N/A",Skyvu - SOW 1,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
7c2b6130-3882-47f2-9982-89e1afee0024,50abb216-b7d6-499c-bb6e-6c1423b2a616,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Tazzy - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
7c303b5e-5dd9-4ea3-9221-ab10f8f652f1,b87dad07-fad3-444d-8f0a-6fd1d89f91fb,18050.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Dynazzy - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
7cb05088-6b05-4830-80c1-e2c00d7a7bdf,27c8ad18-a950-4731-b762-3360b7101156,83690.0,2024-04-06,"#N/A","#N/A",Pipeline,false,"#N/A",Bluezoom - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7d0fbf2a-069c-40ca-93d9-4385d0465269,18849aff-d930-4d82-8b0b-19ffeb5e82c0,0.0,2024-06-15,"#N/A","#N/A",Pipeline,false,"#N/A",Blognation - SOW 2,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
7d154804-b681-43ad-a0af-2c5903d48185,85f469cc-f92e-484e-ad37-271f11f1f417,34995.0,2024-02-26,"#N/A","#N/A",Pipeline,false,"#N/A",Pixoboo - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
7d6838e6-9192-4c9d-920f-9e0868989284,c6917ff6-fa3a-4268-af25-9786647ad259,34995.0,2024-05-19,"#N/A","#N/A",Pipeline,false,"#N/A",Rhynyx - Additional Sale,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
7d782a29-722c-48de-a700-1b62280e84fe,6c624039-ce09-4f57-8ba4-eb3fccade287,140000.0,2021-10-21,"#N/A",The deal is at  50% because they are at the sales process stage of evaluating our ROI justification.,Pipeline,false,Trade Show,"Acme - 1,200 Widgets",Need estimate,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,Existing Business,"#N/A","#N/A",false,"#N/A"
7dcbf748-b4a7-4daa-acea-b14ddb7a921b,d1e7fe16-afbf-4b21-881a-79c9518bfc60,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Gigaclub - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7e5eb3d4-1cf5-42b4-a612-e69e38fd672a,809a7c29-0134-4501-8765-9e3068a46055,100082.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Fatz - New Business,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7eea0a5c-d67e-4e2f-9e2b-154bfd05a906,b502b5f9-e616-4de4-92d3-c0715225ebae,100082.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Meevee - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7f380c2d-5911-4992-a3bf-6a7f4c8a3796,acf7b700-0197-4156-ae58-17f6b388d3de,72395.0,2023-11-01,"#N/A","#N/A",Omitted,false,"#N/A",Wikizz - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
7f725323-fa9f-498e-aecd-71d2ff949006,afedb7fd-1301-4da6-8d73-f6be3efccf52,"#N/A",2030-03-29,"#N/A","#N/A",Pipeline,false,"#N/A",Fizzly Products,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
7fcbc39c-9c16-4ec7-ac17-2cad35b251d4,6e9e4e46-cfe6-4cc2-9674-2214593afeaa,24640.0,2024-05-25,"#N/A","#N/A",Pipeline,false,"#N/A",Roomm - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
7fefea3b-1017-40d8-a37c-91e8e32446ec,acf7b700-0197-4156-ae58-17f6b388d3de,18350.0,2024-05-30,"#N/A","#N/A",Pipeline,false,"#N/A",Wikizz - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
806fc027-28a9-47e1-a4e2-fd94a5eecef7,ab64517f-1f3b-47a7-a1fd-8ecea56da292,75000.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Eidelr-Ashpool - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8174360e-2e7a-420e-a461-a55b19077502,f5d55947-3702-44f3-8eab-4c88dfdba642,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Vipe - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
825a10a8-fde6-406e-88ad-a0d6dc719494,18973a35-a6a4-4677-80bd-9e68134f50b6,100082.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Centimia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
827cfb08-2b12-4601-92cb-902ebba4f65d,6e55185b-05e1-497f-b865-66135a444678,100082.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Oloo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8320ff81-d7d2-4252-ac6c-00f136e4a4d2,753729ad-ce94-42e7-a9c6-96abd274e1f9,"#N/A",2032-04-03,"#N/A","#N/A",Pipeline,false,"#N/A",Fizzly Products,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
835d078e-fa57-424e-93af-2bd508c52b7b,4ed5c089-8727-49b0-a443-c6b31069938f,72395.0,2023-09-17,"#N/A","#N/A",Omitted,false,"#N/A",Bubblemix - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
83e00e90-2f2e-49ef-a22f-fd071e702c59,11680257-4ed3-46d6-a847-4689e8ead1fe,72395.0,2024-06-06,"#N/A","#N/A",Pipeline,false,"#N/A",Dabfeed - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
83ea4c7a-d9ce-4892-a712-57d355978ae7,8d20fc37-4127-4e68-a46f-f01ea0597ce2,18350.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Mydo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8414489c-6d69-490f-9f5b-2d92c495e91b,539fc471-59df-429a-b532-8bdfd5415e43,11550.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Skalith - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
84cd732a-3010-432e-90f9-409976909d98,961b9f89-59dc-4218-a555-f62a832bad7f,75000.0,2024-06-04,"#N/A","#N/A",Pipeline,false,"#N/A",Kayveo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
854b0d40-85ee-46bc-bad7-f8686bb6e00a,4caef2a9-36d3-4605-aaa6-ad78903a9559,72395.0,2022-07-03,"#N/A","#N/A",Closed,false,"#N/A",Talane - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
857c56be-a668-4573-bc8e-298723168fd8,4ea4dbe1-6a2e-400d-aaf6-7b16d3e4addd,99835.0,2024-06-04,"#N/A","#N/A",Pipeline,false,"#N/A",Twitterwire - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
857fef49-0613-4e88-9369-b4b5efc6dbf9,961b9f89-59dc-4218-a555-f62a832bad7f,72395.0,2023-09-17,"#N/A","#N/A",Omitted,false,"#N/A",Kayveo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
85c8513a-4865-4b02-b5e4-576ab03adb17,d6bc626e-b2a3-40d7-8dd0-36c12ca4b874,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Quinu - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
861769af-fdb9-4672-acf4-1af5e1868dc7,8a398a6c-75ea-42a5-8f06-b4f29da62562,20550.0,2024-05-30,"#N/A","#N/A",Pipeline,false,"#N/A",Mybuzz - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8653070c-1aa2-4a6c-aab1-9e95fa4fbdf1,a5566fd1-1242-4470-b5c2-fc5c64a3a863,34995.0,2024-02-18,"#N/A","#N/A",Pipeline,false,"#N/A",Skyba - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
86f39a8b-c007-4c2d-8dbe-a76a92cadc0c,fa1f59b6-baeb-46d0-9fb8-e94cfaa878d3,32395.00000002,2024-03-31,"#N/A","#N/A",Closed,false,"#N/A",Kamba - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
870f9a6a-64fb-48c8-afe8-df0c70d1f884,906989b6-d4e8-4482-b2df-7066a0403f99,72395.0,2024-06-06,"#N/A","#N/A",Pipeline,false,"#N/A",Yakitrit-Germain Hospital - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
8728d085-c9e8-44dd-bde6-aad7519faba5,01c23d14-0ae4-4bfa-96d3-0f1c03cee128,29995.0,2024-03-18,15a7321d-4129-4e65-b3a2-8f6438864dcf,"#N/A",Closed,false,"#N/A",Zoonoodle - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
877ab58c-b52a-45a6-8b4c-f7d59a9675e2,fa1f59b6-baeb-46d0-9fb8-e94cfaa878d3,34995.0,2024-04-10,"#N/A","#N/A",Pipeline,false,"#N/A",Kamba - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
879a3665-1a8a-4f65-b675-8d56798d91fc,d221d4bb-3efe-4d72-bf12-0751eb4a9296,32395.00000002,2024-02-14,"#N/A","#N/A",Closed,false,"#N/A",Jaxworks - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
87e23c20-60b2-469c-8341-19e81553b46d,936cad65-ab58-4988-ab3d-95ba9d99c222,11250.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Devcast - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
882afb03-69d6-42ab-9f2a-27592f1c32fe,2095f251-f2c9-4527-a8be-abcac6a29ebd,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Zoombox - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
88b08f74-38b8-4c5b-a961-44291ce5da2c,909a73a5-6469-41d3-bca4-2970c688c788,32395.00000002,2024-03-31,"#N/A","#N/A",Closed,false,"#N/A",Yamia - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
88c9d79b-09bf-48cf-b403-2640edf24d54,9d558da1-1efe-4f2d-8da5-8a3496d78d5b,100082.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Feedbug - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
88e411bc-f60f-4ce5-a255-07fd9821c798,498fa26e-6e4e-4ace-b1f6-49f12603af85,18050.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Topdrive - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
891edb31-3b0a-400e-b14e-9c03ca91996d,f6af3d53-5e4e-4cea-9806-a21abc65af2b,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Trunyx - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
894e4c70-3ad8-474a-858c-39dec5043129,85f469cc-f92e-484e-ad37-271f11f1f417,32395.00000002,2024-03-31,"#N/A","#N/A",Closed,false,"#N/A",Pixoboo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
89dec3d1-4e19-476a-a28e-6c8cb2a331f0,85f469cc-f92e-484e-ad37-271f11f1f417,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Pixoboo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8a2dd65d-213a-4b46-929f-1c1db37af7bc,218bf119-ad62-4668-8e73-b3c500f5bb13,32395.00000002,2024-04-13,"#N/A","#N/A",Closed,false,"#N/A",Ooba - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8a2fb9d3-bcef-4573-bf97-22ac219d4ac3,71380217-6fe7-4fae-bf50-646258373013,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Buzzbean - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8a622b5f-ef0d-475f-8b85-07c5d0f13950,64668e53-9fb1-4bfb-aa43-80bba795a6de,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Zazio - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8a69ca7b-4388-4994-96b7-d7447ccd33f1,d743336f-4ead-4ddb-986c-8c3629e0e8a0,72395.0,2023-09-17,"#N/A","#N/A",Omitted,false,"#N/A",Podcat - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8ad7a861-d0cd-4104-b101-eee6ff0b3bf9,18a64b69-ab47-49c4-a92b-245ce84afc35,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Edgepulse - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8be5a13f-9669-4194-97c7-7d242c355bfb,8387b2ff-2279-48b7-b907-dde12c7a1f3d,18350.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Voonix - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8c247841-d6e2-4f93-8430-eea2fad43c42,b87dad07-fad3-444d-8f0a-6fd1d89f91fb,32395.00000002,2024-03-31,"#N/A","#N/A",Closed,false,"#N/A",Dynazzy - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8d2be936-e480-4230-a7e4-216e8e8cb8b3,9f4912b3-ba3b-4f83-974f-45bba4522112,75000.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Jazzy - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8e0fb7b7-1aa5-49d3-ab90-cb1a5ceebfd4,e470b34f-02f6-4acd-9fdd-116680c39b2b,72395.0,2023-10-02,"#N/A","#N/A",Omitted,false,"#N/A",Twimm - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8e1299cc-3b96-4ebc-9719-95d0c8f2b339,929614ff-c622-499b-8a68-d7f111eec76d,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Jetpulse - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8e26bb58-96c8-45b7-83d5-ff669cef5031,18849aff-d930-4d82-8b0b-19ffeb5e82c0,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Blognation - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8e293568-1634-4eef-bf02-b489e833d9b6,498fa26e-6e4e-4ace-b1f6-49f12603af85,32395.00000002,2024-03-31,"#N/A","#N/A",Closed,false,"#N/A",Topdrive - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8f8cd407-49fd-42d7-93e8-8fa582220f3c,fac2c8f6-07bf-4cc2-a4df-6a0b9359521d,34995.0,2024-02-06,"#N/A","#N/A",Pipeline,false,"#N/A",DabZ - Additional Sale,"#N/A",70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
909a63b5-3f2b-4fa2-9ee2-e969c5224326,6bdb335e-1999-45f2-8a23-8fc946a880b5,32395.00000002,2024-03-31,"#N/A","#N/A",Closed,false,"#N/A",Meeveo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
91062355-1227-4664-8205-13bea0116454,c8b9ab84-5da9-45c7-a59d-80cd3fa87f09,75000.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Wikibox - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9114fa82-3ec2-4d88-8e83-d41a23fe6e7e,438a418c-876f-451f-8dca-10bd30b33323,18050.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Tazz - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
911cee6c-f985-4a27-b271-248bcc4698ff,f8c32c41-3ce2-46f4-8952-52159bf5d6b9,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Yozio - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
91622cc4-bec2-4c85-bc25-bcc77a42f975,b668ff72-3239-4524-9755-1d088e5687ae,75000.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Topicware - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
919a5854-1dde-41a5-a9e6-b3f1463188fe,2cba0e46-0694-4509-a74f-7d434086b2ad,100082.0,2024-07-20,"#N/A","#N/A",Pipeline,false,"#N/A",Myworks - Upsell,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
91a8db94-5938-4867-b2fe-72861efe2c0d,fa522d04-105c-4ae1-8e04-b716a1e04e7e,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Topicstorm - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
91af8304-057f-421d-b09c-3a07a153c1bd,11680257-4ed3-46d6-a847-4689e8ead1fe,72395.0,2023-02-04,"#N/A","#N/A",Closed,false,"#N/A",Dabfeed - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
91d234e5-cb8b-4118-bbe2-a2fbb8203bd0,7f2551b2-699d-48db-8080-6acc33b78454,75000.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Bluejam - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
91e8f8e9-1e49-4a42-aa03-2ad43ab4b601,8a398a6c-75ea-42a5-8f06-b4f29da62562,29995.0,2024-01-17,d23deba3-be8c-411e-b3e9-1399a14459e9,"#N/A",Closed,false,"#N/A",Mybuzz - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9268831c-1900-4459-af8d-264d389e1bc4,99b9aa65-92da-4d12-bdff-f1a2cf8a2923,75000.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Gabcube - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
927eeb53-b50e-4ae2-a904-17455fcceddd,fa522d04-105c-4ae1-8e04-b716a1e04e7e,34350.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Topicstorm - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
93d1cea6-c3f7-4f67-99a2-6e3209291245,5e93e5fe-0c50-4615-8bf6-39546b6cbfaf,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Topiclounge - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
942153e9-1838-43aa-9090-d772a5360087,04239a23-58bf-478e-80f3-3e3c8d8c08b9,34350.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Browsebug - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
94742c3d-27c5-45ae-b239-e9ea544b29ed,d1e7fe16-afbf-4b21-881a-79c9518bfc60,72395.0,2023-02-26,"#N/A",Will give end of year incentive to sign,Closed,false,"#N/A",Gigaclub - Initial Sale,calling up the chain,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
94a19890-e51b-42d8-b561-f75872282602,3801daa2-f959-4117-92ae-3ed302377bdf,73995.0,2024-06-06,"#N/A","#N/A",Pipeline,false,"#N/A",Trudoo - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
94b1aa8a-68ea-439d-b741-dfa38d17752e,cbb55378-658e-4ee2-8e76-62f36dad0d26,32395.00000002,2024-03-31,"#N/A","#N/A",Closed,false,"#N/A",Edgeclub - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
950c1504-b8f3-4ac3-b4d2-8032078d8c63,943e4f51-4cb0-4e29-8f1f-9b9f59de220f,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Thoughtstorm - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
